X,Y,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,CI_ID,CSLLEA08ID,SUBTYPE1,SUBTYPE2,TRIBAL,NUMPRE,NUMFIXSUB,NUMMOBILE,FTSWORN,FTCIV,PTSWORN,PTCIV
-122.8936596,41.4561975,1540,1001620,ETNA POLICE DEPARTMENT,448 MAIN STREET,ETNA,CA,96027,NOT AVAILABLE,(530) 467-3400,LOCAL POLICE DEPARTMENT,OPEN,3,SISKIYOU,06093,USA,41.4561975,-122.8936596,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13071000,-999,-999,0,0,0,0,2,1,0,0
-121.6888662,38.1700006,1541,1002053,RIO VISTA POLICE DEPARTMENT,50 POPPY HOUSE ROAD,RIO VISTA,CA,94571,1295,(707) 374-6367,LOCAL POLICE DEPARTMENT,OPEN,15,SOLANO,06095,USA,38.1700006,-121.6888662,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13450940,-999,-999,0,1,0,0,14,1,2,0
-121.2919261,38.8926229,1542,1001787,LINCOLN POLICE DEPARTMENT,640 5TH STREET,LINCOLN,CA,95648,1878,(916) 645-4040,LOCAL POLICE DEPARTMENT,OPEN,50,PLACER,06061,USA,38.8926229,-121.2919261,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13244720,-999,-999,0,1,0,0,35,15,0,0
-122.2787202,37.9062162,1543,1001748,KENSINGTON POLICE PROTECTION AND COMMUNITY SERVICES DISTRICT,217 ARLINGTON AVENUE,KENSINGTON,CA,94707,1401,(510) 526-4141,LOCAL POLICE DEPARTMENT,OPEN,11,CONTRA COSTA,06013,USA,37.9062162,-122.2787202,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13880880,-999,-999,0,0,0,0,10,1,0,5
-122.1353344,38.0140711,1544,1001852,MARTINEZ POLICE DEPARTMENT,525 HENRIETTA STREET,MARTINEZ,CA,94553,2337,(925) 372-3440,LOCAL POLICE DEPARTMENT,OPEN,49,CONTRA COSTA,06013,USA,38.0140711,-122.1353344,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11969710,-999,-999,0,1,0,0,36,13,7,5
-122.579984,38.5786045,1545,1001501,CALISTOGA POLICE DEPARTMENT,1235 WASHINGTON STREET,CALISTOGA,CA,94515,1439,(707) 942-2810,LOCAL POLICE DEPARTMENT,OPEN,15,NAPA,06055,USA,38.5786045,-122.579984,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13416640,-999,-999,0,0,0,0,11,4,0,0
-117.8646892,34.1347181,1546,1001679,GLENDORA POLICE DEPARTMENT,150 SOUTH GLENDORA AVENUE,GLENDORA,CA,91741,3416,(626) 914-8250,LOCAL POLICE DEPARTMENT,OPEN,96,LOS ANGELES,06037,USA,34.1347181,-117.8646892,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,10000898,13469240,-999,-999,0,0,0,0,53,43,0,0
-119.1948845,34.1497089,1556,1002014,PORT HUENEME POLICE DEPARTMENT,250 NORTH VENTURA ROAD,PORT HUENEME,CA,93041,3094,(805) 986-6530,LOCAL POLICE DEPARTMENT,OPEN,36,VENTURA,06111,USA,34.1497089,-119.1948845,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13266220,-999,-999,0,1,1,0,24,12,0,3
-120.8345393,39.1882301,1567,1001680,CALIFORNIA HIGHWAY PATROL - GOLD RUN AREA 221,50 CANYON CREEK ROAD,GOLD RUN,CA,95717,NOT AVAILABLE,(530) 389-2205,PRIMARY STATE AGENCY,OPEN,-999,PLACER,06061,USA,39.1882301,-120.8345393,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/13 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-120.7608981,37.6419853,1584,1002374,WATERFORD POLICE SERVICES,320 E STREET,WATERFORD,CA,95386,9005,(209) 874-2349,LOCAL POLICE DEPARTMENT,OPEN,-999,STANISLAUS,06099,USA,37.6419853,-120.7608981,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/13 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-117.433732,34.1016483,1643,1001641,FONTANA POLICE DEPARTMENT,17005 UPLAND AVENUE,FONTANA,CA,92335,3534,(909) 350-7740,LOCAL POLICE DEPARTMENT,OPEN,271,SAN BERNARDINO,06071,USA,34.1016483,-117.433732,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,10006316,11721790,-999,-999,0,0,2,0,184,87,0,1
-117.0905017,33.1177424,1644,1001619,ESCONDIDO POLICE DEPARTMENT,700 WEST GRAND AVENUE,ESCONDIDO,CA,92025,2506,(760) 839-4723,LOCAL POLICE DEPARTMENT,OPEN,227,SAN DIEGO,06073,USA,33.1177424,-117.0905017,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13081900,-999,-999,0,0,1,0,163,64,0,0
-117.2923722,34.1125153,1645,1002123,SAN BERNARDINO POLICE DEPARTMENT,710 NORTH D STREET,SAN BERNARDINO,CA,92401,1112,(909) 384-5742,LOCAL POLICE DEPARTMENT,OPEN,492,SAN BERNARDINO,06071,USA,34.1125153,-117.2923722,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13415240,-999,-999,0,0,0,0,345,147,0,0
-121.0229357,37.3170095,1646,1001925,NEWMAN POLICE DEPARTMENT,1200 MAIN STREET,NEWMAN,CA,95360,1325,(209) 862-2902,LOCAL POLICE DEPARTMENT,OPEN,15,STANISLAUS,06099,USA,37.3170095,-121.0229357,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13206820,-999,-999,0,0,0,0,12,3,1,4
-121.5740442,39.5294827,1647,1001961,BUTTE COUNTY SHERIFFS DEPARTMENT,33 COUNTY CENTER DRIVE,OROVILLE,CA,95965,3334,(530) 538-7321,SHERIFF'S OFFICE,OPEN,273,BUTTE,06007,USA,39.5294827,-121.5740442,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,10005271,12779160,-999,-999,0,2,1,0,110,163,0,0
-117.1543365,33.13420117,1648,1002204,CALIFORNIA STATE UNIVERSITY - SAN MARCOS POLICE DEPARTMENT,441 LA MOREE ROAD,SAN MARCOS,CA,92078,5017,(760) 750-4569,SPECIAL JURISDICTION,OPEN,34,SAN DIEGO,06073,USA,33.13420117,-117.1543365,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/05/29 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13565250,1,11,0,0,0,0,16,18,0,12
-117.294865,34.1216342,1649,1002121,SAN BERNARDINO CITY UNIFIED SCHOOL DISTRICT POLICE DEPARTMENT,536 WEST BASE LINE STREET,SAN BERNARDINO,CA,92410,2822,(909) 388-6130,SPECIAL JURISDICTION,OPEN,79,SAN BERNARDINO,06071,USA,34.1216342,-117.294865,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/05/29 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13336130,1,14,0,0,0,0,25,54,0,0
-117.3133365,34.08632265,1650,1002124,SAN BERNARDINO VALLEY COLLEGE DISTRICT POLICE DEPARTMENT,701 SOUTH MOUNT VERNON AVENUE,SAN BERNARDINO,CA,92410,2705,(909) 888-6511,SPECIAL JURISDICTION,OPEN,16,SAN BERNARDINO,06071,USA,34.08632265,-117.3133365,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/05/29 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13559650,1,12,0,1,0,0,9,7,4,0
-119.7217618,36.77288148,1651,1001658,FRESNO INTERNATIONAL AIRPORT POLICE,2401 NORTH ASHLEY WAY,FRESNO,CA,93727,1504,(559) 621-6670,SPECIAL JURISDICTION,OPEN,6,FRESNO,06019,USA,36.77288148,-119.7217618,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/05/29 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13909790,3,32,0,0,0,0,5,1,0,15
-117.4542258,34.07801791,1652,1001642,FONTANA UNIFIED SCHOOL DISTRICT POLICE DEPARTMENT,"9680 CITRUS AVENUE, BUILDING 9",FONTANA,CA,92335,5571,(909) 357-5000,SPECIAL JURISDICTION,OPEN,73,SAN BERNARDINO,06071,USA,34.07801791,-117.4542258,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/05/29 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13251720,1,14,0,0,0,0,16,57,0,4
-119.7484483,36.8155444,1653,1001656,CALIFORNIA STATE UNIVERSITY POLICE DEPARTMENT - FRESNO CAMPUS,2311 EAST BARSTOW AVENUE,FRESNO,CA,93710,NOT AVAILABLE,(559) 278-8400,SPECIAL JURISDICTION,OPEN,29,FRESNO,06019,USA,36.8155444,-119.7484483,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/05/29 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11325920,1,11,0,0,0,0,19,10,0,0
-119.8530048,34.42181,1654,1002234,UNIVERSITY OF CALIFORNIA SANTA BARBARA POLICE DEPARTMENT,"MESA ROAD, PUBLIC SAFETY BUILDING 574",SANTA BARBARA,CA,93106,NOT AVAILABLE,(805) 893-3446,SPECIAL JURISDICTION,OPEN,49,SANTA BARBARA,06083,USA,34.42181,-119.8530048,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/05/29 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13071500,1,11,0,2,2,0,33,16,0,90
-117.3941374,33.20978128,1655,1001949,OCEANSIDE HARBOR POLICE DEPT,"1540 HARBOR DR N, OCEANSIDE",OCEANSIDE,CA,92054,NOT AVAILABLE,NOT AVAILABLE,SPECIAL JURISDICTION,OPEN,10,SAN DIEGO,06073,USA,33.20978128,-117.3941374,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/05/29 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13812380,3,34,0,0,0,0,10,0,0,0
-120.6608971,35.28294332,1656,1002201,SAN LUIS OBISPO COUNTY SHERIFF'S OFFICE,1035 PALM STREET,SAN LUIS OBISPO,CA,93401,NOT AVAILABLE,NOT AVAILABLE,SHERIFF'S OFFICE,OPEN,377,SAN LUIS OBISPO,06079,USA,35.28294332,-120.6608971,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/05/30 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13047600,-999,-999,0,4,0,1,156,221,0,1
-121.4794301,38.55640992,1657,1002080,CALIFORNIA HIGHWAY PATROL,2555 FIRST AVE,SACRAMENTO,CA,95818,NOT AVAILABLE,NOT AVAILABLE,PRIMARY STATE AGENCY,OPEN,10370,SACRAMENTO,06067,USA,38.55640992,-121.4794301,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/05/30 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13998690,-999,-999,0,9,124,37,7202,3168,0,0
-120.6402872,35.1442945,1659,1001997,PISMO BEACH POLICE DEPARTMENT,1000 BELLO STREET,PISMO BEACH,CA,93449,4305,(805) 773-7024,LOCAL POLICE DEPARTMENT,OPEN,35,SAN LUIS OBISPO,06079,USA,35.1442945,-120.6402872,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13323730,-999,-999,0,0,0,0,23,12,2,2
-124.1067135,40.49888935,1660,1002052,RIO DELL POLICE DEPARTMENT,675 WILDWOOD AVENUE,RIO DELL,CA,95562,1544,(707) 764-5642,LOCAL POLICE DEPARTMENT,OPEN,8,HUMBOLDT,06023,USA,40.49888935,-124.1067135,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13740570,-999,-999,0,0,0,0,6,2,0,0
-122.1289393,37.8619157,1661,1001895,MORAGA POLICE DEPARTMENT,329 RHEEM BOULEVARD,MORAGA,CA,94556,3109,(925) 376-2515,LOCAL POLICE DEPARTMENT,OPEN,12,CONTRA COSTA,06013,USA,37.8619157,-122.1289393,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13916490,-999,-999,0,0,0,0,10,2,0,1
-117.0463429,32.9551736,1683,1002017,SAN DIEGO COUNTY SHERIFFS DEPARTMENT - POWAY STATION,13100 BOWRON ROAD,POWAY,CA,92064,5775,(858) 513-2800,SHERIFF'S OFFICE,OPEN,-999,SAN DIEGO,06073,USA,32.9551736,-117.0463429,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/13 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-114.6160028,32.73164909,1689,1002400,QUECHAN INDIAN TRIBAL POLICE DEPARTMENT,350 PICACHO ROAD,WINTERHAVEN,CA,92283,9769,(760) 572-2933,LOCAL POLICE DEPARTMENT,OPEN,12,IMPERIAL,06025,USA,32.73164909,-114.6160028,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/24 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13134110,-999,-999,1,0,0,0,8,4,3,2
-122.9275548,39.0410026,1737,1001773,LAKE COUNTY SHERIFFS DEPARTMENT,1220 MARTIN STREET,LAKEPORT,CA,95453,9708,(707) 262-4200,SHERIFF'S OFFICE,OPEN,169,LAKE,06033,USA,39.0410026,-122.9275548,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/24 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13583250,-999,-999,0,2,4,0,61,108,10,0
-122.1869598,40.18631821,1738,1002028,TEHAMA COUNTY SHERIFFS DEPARTMENT,228840 ANTELOPE BOULEVARD,RED BLUFF,CA,96080,NOT AVAILABLE,(530) 529-7900,SHERIFF'S OFFICE,OPEN,114,TEHAMA,06103,USA,40.18631821,-122.1869598,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/24 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11859330,-999,-999,0,0,1,0,48,66,0,0
-117.8803105,33.6232006,1739,1001926,NEWPORT BEACH POLICE DEPARTMENT,870 SANTA BARBARA DRIVE,NEWPORT BEACH,CA,92660,6303,(949) 644-3701,LOCAL POLICE DEPARTMENT,OPEN,229,ORANGE,06059,USA,33.6232006,-117.8803105,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/24 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13916090,-999,-999,0,0,0,0,140,89,23,50
-118.189302,33.9877839,2178,1001856,MAYWOOD-CUDAHY POLICE DEPARTMENT,4317 EAST SLAUSON AVENUE,MAYWOOD,CA,90270,2837,(323) 562-5005,LOCAL POLICE DEPARTMENT,OPEN,50,LOS ANGELES,06037,USA,33.9877839,-118.189302,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/13 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13202220,-999,-999,0,0,1,0,35,15,0,0
-119.2444767,35.77144802,2179,1001586,CITY OF DELANO POLICE DEPARTMENT,1022 12TH AVENUE,DELANO,CA,93215,2245,(661) 721-3377,LOCAL POLICE DEPARTMENT,OPEN,68,KERN,06029,USA,35.77144802,-119.2444767,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/13 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13524750,-999,-999,0,0,0,0,48,20,0,4
-122.1774951,37.4537904,2180,1001861,MENLO PARK POLICE DEPARTMENT,701 LAUREL STREET,MENLO PARK,CA,94025,3469,(650) 330-6300,LOCAL POLICE DEPARTMENT,OPEN,83,SAN MATEO,06081,USA,37.4537904,-122.1774951,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/13 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13444240,-999,-999,0,1,1,0,50,33,4,1
-122.0097481,39.21366755,2181,1001548,COLUSA POLICE DEPARTMENT,260 6TH STREET,COLUSA,CA,95932,2429,(530) 458-7777,LOCAL POLICE DEPARTMENT,OPEN,9,COLUSA,06011,USA,39.21366755,-122.0097481,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13163810,-999,-999,0,0,0,0,8,1,0,0
-120.8428762,35.3658013,2182,1001898,MORRO BAY POLICE DEPARTMENT,850 MORRO BAY BOULEVARD,MORRO BAY,CA,93442,2332,(805) 772-6225,LOCAL POLICE DEPARTMENT,OPEN,22,SAN LUIS OBISPO,06079,USA,35.3658013,-120.8428762,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13103810,-999,-999,0,0,0,0,16,6,1,2
-121.6575101,36.6744441,2183,1002111,SALINAS POLICE DEPARTMENT,222 LINCOLN AVENUE,SALINAS,CA,93901,2639,(831) 758-4240,LOCAL POLICE DEPARTMENT,OPEN,233,MONTEREY,06053,USA,36.6744441,-121.6575101,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13753970,-999,-999,0,1,1,1,177,56,0,11
-120.5912316,35.1199848,2184,1001429,ARROYO GRANDE POLICE DEPARTMENT,200 NORTH HALCYON ROAD,ARROYO GRANDE,CA,93420,2525,(805) 473-5120,LOCAL POLICE DEPARTMENT,OPEN,32,SAN LUIS OBISPO,06079,USA,35.1199848,-120.5912316,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/13 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13106010,-999,-999,0,0,0,0,24,8,5,0
-122.475059,37.6928219,2185,1001579,BROADMOOR POLICE DEPARTMENT,388 88TH STREET,DALY CITY,CA,94015,1717,(650) 755-3840,LOCAL POLICE DEPARTMENT,OPEN,10,SAN MATEO,06081,USA,37.6928219,-122.475059,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13926990,-999,-999,0,0,0,0,9,1,21,0
